time,device_id,login,channel,country,player,game
2015-01-01 12:33:25,3ae87f4f9d15dc3747c00b8fb65d21050db39beb,88503de61802a59faf4faea579f4cc09e2c69c95,estelle,PE,,Dota 2
2015-01-01 17:09:23,141af71a65ae2648624a97d80e88d78f6a31219b,d1e772fa44c7af804b974b8bb95ef5939af795fa,frank,RS,,League of Legends
2015-01-01 18:20:03,a9694385b771a3dc37d1ebfd64536de6e0e795ae,a5ba222251086502676b235b508509239d553470,helen,IT,ipad_t,Hearthstone: Heroes of Warcraft
2015-01-01 0:18:16,bb3d07878817d3b3a7abcfa68c46d641c7674f6c,72656e5bbd5455ddd72f54bd812b4dadccf6a743,frank,US,,League of Legends
2015-01-01 8:40:49,137221da4e8f7891cabf8243d9b3611c43fbb3c2,ab182a1fdd68dd63ff666e7d550d39a130e37479,elaine,TW,,Gaming Talk Shows
2015-01-01 5:22:05,b2870c6551dde36ff5e91aeab9575d44caed68c0,7ce1cca64cdf0fc858422f3fc5230dc35a986d3c,elaine,TW,,Gaming Talk Shows
2015-01-01 16:20:45,51a718f5104e63238fef18faee0b64fdfd6ebbc5,748a99e474924672f1d1aae23ebe48a2d06f6a60,frank,,iphone_t,League of Legends
2015-01-01 17:44:47,d8353b18fae0645589064a6760f18e5443c3ea1c,7d5db553f9717b7ca2bef56c6308b841028085e6,susan,UA,,World of Tanks
2015-01-01 12:18:49,59cec9b72189f44fe867b2c0a2793538c0c5ec36,c56656c49e87010d132569b3e9037deedc921e45,kramer,US,iphone_t,Counter-Strike: Global Offensive
2015-01-01 4:14:16,9ede845135deccba8c4e3364a46e03363114cdce,a9de9f1ef5b2bf98c2ad07eb130bbc9d23a5200c,frank,US,,League of Legends
2015-01-01 4:30:16,bd683d945ff0262ba6afeeb614295c037fdde49c,1da4e1e37afecf7f17d5ab359dd93c220177ed0d,frank,US,,League of Legends
2015-01-01 12:38:57,501a0c2d36b1fa4da6f988bb1101af05d53e2390,2c70b561f9de4c92dfbd665f8862ffed14fe3c00,estelle,TH,,Dota 2
2015-01-01 13:22:52,bd09513abced33a15bb77c460870130b2c203258,57328e47732d5e0d387194a5b72623216d694faa,susan,RU,,World of Tanks
2015-01-01 10:38:06,665d7bd9e37c1517f3539e178388864b3e21cc00,ac4ea578ec68d1f2b767f309ef52d05ff3016a9d,elaine,TW,,Gaming Talk Shows
2015-01-01 19:02:35,6a5358a6177dd1ac830d2324d0f926cba2ab7494,e555ddf76f8102f5eda30c073b33d7407ea46862,frank,FI,,League of Legends
2015-01-01 4:15:45,6988045b3fd69662af6ddeb9143147ce3df91aaf,5f9eccc0782a716c579a585f58bffca4da631d3d,frank,HR,,League of Legends
2015-01-01 11:51:01,538ff80b4504b948a4df79a265478d69fe8b9029,91a95ca13756c5b1661fc606a5a942c2e944a24f,kramer,US,ipad_t,Counter-Strike: Global Offensive
2015-01-01 17:26:22,b321d66ef87de66ee8666e055e2da1691e221d93,4984a083199455819238faa24d6a25351c374f53,jerry,BY,,Dota 2
2015-01-01 18:52:32,2009752203ab14fda276111b24e3ceb31f06e44b,19304cc77cffdb1010f364dd27588e802bec37ff,jerry,IT,,Dota 2
2015-01-01 1:58:51,cf18daded6b62c1c5b8fe1d802cef98cb7b208d3,133474f4832efbc69fbb9c5e5d41b3f4fac5f82b,susan,RU,ipad_t,World of Tanks
2015-01-01 12:49:25,1a7b7e517778cbe703640de34c216dbfe894fcd1,93e69bf9f548d21373e417b1be07ab0e7239953a,kramer,NL,,Counter-Strike: Global Offensive
2015-01-01 16:18:34,532ab2d5fa1863298d0b596fb20e8358eed5c45e,38f95d836a9f5e6beb9384fb5741d14af7b4680c,frank,US,,League of Legends
2015-01-01 21:36:03,1d528aba9193930238e6804dc5e2bf46dc87fc48,b6bbff05c09d39dca92436982846c95232ba24bc,elaine,TW,,Gaming Talk Shows
2015-01-01 20:02:14,71487dd337f9a9c146dd12d60ff4be9925ec44da,c7afd303c07c892e6657b2221890c3a678e1d0bd,morty,FR,,Heroes of the Storm
2015-01-01 11:42:45,ccc83df4a79a43871e8126b7791cddc4504c5d72,80692e7aa581bb73096657acccc7eb99e927d28e,estelle,SE,,Dota 2
2015-01-01 18:14:55,6ab4ffce4f1b0798964e7e400dc7e4b17f059b30,04c43ac4180216f97b107fe1de536db226eeb214,helen,US,,Hearthstone: Heroes of Warcraft
2015-01-01 20:50:02,51ecc0b5018db71dff52d55cab96356cef7e6638,664b6352b61cdeb9cc3d82310e3426942436645b,frank,US,,League of Legends
2015-01-01 18:04:15,e9d0bff7010f6e12a21f87eae4344b8d20cf4e4d,d1a976e18a237b798e3080efd03b2880460361be,morty,US,,Heroes of the Storm
2015-01-01 12:44:40,f6854dd1c34b181eaa59f988ddc97796053f0808,26d88617c57d7bff6702f8ed2f1fd5463f768258,estelle,PE,,Dota 2
2015-01-01 2:28:10,1d17a648a6dbc8bc52c0ccc9c9301f64bf04dbaf,fd30aa4bb20d335ec8014aaee2fe43b52d07655b,elaine,TW,,Gaming Talk Shows
2015-01-01 3:41:44,04b376c744a64cf59b8326b4d16b6f094c2eba1a,197a3d4234a332c7d8bf425c801c1083d1abc00a,frank,,,League of Legends
2015-01-01 12:43:15,b2870c6551dde36ff5e91aeab9575d44caed68c0,7ce1cca64cdf0fc858422f3fc5230dc35a986d3c,elaine,TW,,Gaming Talk Shows
2015-01-01 13:18:58,1366a1288770f2ac3bcdfe8faa594f8da7919e7b,84d7b622df1126c55eed369bf92e91c16f12b856,estelle,RO,,Dota 2
2015-01-01 8:23:13,2246cae85a7cc6fbf93d87c8a84663e82226782f,26a86beebb7f1bc798ec3e66b5987ba0eabe414e,elaine,TW,,Gaming Talk Shows
2015-01-01 21:56:01,00f6944f5ab5808a0b36d8c49818069f2ac95053,347645bbec0871b3f4d432b31dc6bf1371380d42,george,US,iphone_t,DayZ
2015-01-01 11:17:48,f7efd414b9e5d8be532bbcf9387ffbf3bbe0efd1,ad2032bda0470db11cff51face37a34a9149db44,estelle,US,,Dota 2
2015-01-01 19:36:29,a6400d6f8600c1e8f228bb83e0c532e74d6fcd3c,d6d71b0578cef6fdee093e2185a47d1bd4208f4e,helen,US,,Hearthstone: Heroes of Warcraft
2015-01-01 4:48:38,3da6fc129b71373c9532626a217bb27e51b0525e,0003354ccd25d8d051d24d4d04db63290e8d1bc1,susan,UA,,World of Tanks
2015-01-01 15:18:56,5fa6729caaa39510cb945e48154c2a569e53b580,4dc0e2ee92c8bea9bfa16f058206e12d619e5f2f,kramer,SE,ipad_t,Agar.io
2015-01-01 11:29:43,8b166059d97d578559a08bbea27a0cd317718135,4f37b7eb0cc823dba792bc7a630940fb38b0562d,estelle,US,,Dota 2
2015-01-01 0:14:29,5d9e0fa020a533bd60479e14dfcef6ce97f644f7,295fdfaa833ba36dee941258b198e8575106b56a,frank,US,,League of Legends
2015-01-01 13:06:12,bb85aebdb6649544ff420b8244dc4f038fd6750f,f283877ba009c13aacb792e3bcc81712f883190b,estelle,US,,Dota 2
2015-01-01 4:28:04,5ae25e02279198ba88e2ce62d4e2139645f503e3,9bd9703f2b141e78467874b08dd758ab89f40bc6,frank,LT,,League of Legends
2015-01-01 4:16:30,5e139b362fbd804cebc4bb100e9cc0146463e5f3,e524be960aab54191e34c29b90701127708f0059,frank,DK,,League of Legends
2015-01-01 21:35:24,7e9302b3a23f4d13caa7a06aa357c1b0b6dbcd40,2903a2117227d7cdc2dab67b5c9bfd334f9945b9,george,,ipad_t,DayZ
2015-01-01 22:03:39,8df76cf238aab1ce1069c9f4f49c6373550532ea,32505a967b85f23e1bb0c72e630967415220e90f,frank,US,,League of Legends
2015-01-01 22:39:08,5b93734447bbf45fc52aa4fda526616234502008,11caa17b0d3ef36c0ffe8d65fc6468da3284a1e7,george,US,,DayZ
2015-01-01 9:49:32,5c6c355958333c4626894a53e6ad029c0c009be9,a1bd466499bda93d28ad1499d3b624bfdebdbf5e,susan,RU,,World of Tanks
2015-01-01 12:27:32,c1af241c2268658f430dbc3b82cadbc61f8d1472,ad8c4460c736524c6b7548c2b163d1f7d89f6364,kramer,RU,ipad_t,Counter-Strike: Global Offensive
2015-01-01 11:06:01,325cc76576f6cd7eb5eff49a03a3d5b64de191e8,a7e499c75529ed3aef0eff0fe719a0830b7a96f8,estelle,IT,,Dota 2
2015-01-01 11:33:35,7b0d1bb531671c64a4db7cb49c171af9a57dd013,09b6aa05ad468c75f15102aa018b044fc3a0fa13,estelle,TR,,Dota 2
2015-01-01 18:50:51,ea5a9f3bf8525f6d432b9ce7dcb09c813e42e775,fe0d81ae7ef64929b4cfdee75b4e330ac855f7c7,jerry,CA,,Dota 2
2015-01-01 13:09:07,5179dbd7a21a42502bb8e09d06493142063b2187,87d3144400bae61fcc44cea69948d4230cad2ee4,estelle,US,,Dota 2
2015-01-01 13:47:01,8a582eb6f7d3672c46fdaab00164171be556f7ca,8a848d45ea385249fed91f1174f0927680cbbbfe,estelle,US,,Dota 2
2015-01-01 15:37:04,99303532a2b6e43b3c846c1eda6693f572f6dcce,be8f390d3ca0ebf2c61bfb495282f3034a00219a,frank,KW,android,League of Legends
2015-01-01 17:56:37,a84acaf404b954c5105e7e945b4f73a4ccb6be47,fcc840ea042af6f17beb8f12fdb76c007a335ec8,susan,,,World of Tanks
2015-01-01 13:57:44,c81da575a323952cf4fccaf474867d8ea4b71875,d3f8a4a55218fdac1552ab01da748782bc4f10c8,kramer,US,iphone_t,Counter-Strike: Global Offensive
2015-01-01 19:47:59,b350bfc086e7b346c7225ef037aeb0524da3027f,a8b0241d053d7d1c3cd74c8e1d53f9d872ae3b21,newman,US,,The Binding of Isaac: Rebirth
2015-01-01 13:08:32,f826ce2ed8b14003cc34bb37472c79fae1b79f35,09b23434812dc554b8e66cc47ccae1e178602d02,estelle,TR,,Dota 2
2015-01-01 19:47:01,3a94e83d271cc95687959cd571c651fa11535104,9321e0463b20ab4e19564d9d5d5865be264693c0,frank,US,android,League of Legends
2015-01-01 17:15:57,3a397490e788471e780bb2640162a2aabeb42338,2dae5bf58d500a3b5a0df9dd880278541dbee892,frank,ES,,League of Legends
2015-01-01 12:37:31,05de76111206977f245eda8ec890cc1ffcc2b4bf,bc53ec622212c34185001620df48e8d4296ae5d5,estelle,US,,Dota 2
2015-01-01 3:29:08,7a32c95a67c3ee3bd31e115ea67452b34d439a3a,b539f146cb4dd7ed303b08734e64cc87695d76a2,frank,US,,League of Legends
2015-01-01 23:26:18,dae4f26b0760cd0324b260e35e8d8ade830680ef,3e1c9c1dad1c6b0f8875cc372663b186385ec9e2,george,US,iphone_t,DayZ
2015-01-01 18:15:55,9fdbad8c330996fbd8ef4d417713bcbc4814efbd,56fc4cddb2e2ade6e091d31161f486903e0801bc,frank,NZ,,League of Legends
2015-01-01 21:17:37,9427bf81f48f2016a337b91642cf1804bb10ea26,a344c7540e1dd68b427fcb79631bddbbcd37a3d1,frank,,,League of Legends
2015-01-01 15:07:31,2ec8887f74ae9e31bd2b770fbc1260e983b93bc2,e42e4e52c7a50dd48b61828ef9b7dbf6ea225bd9,newman,NO,,The Binding of Isaac: Rebirth
2015-01-01 18:56:49,1e7048ab91060c2aeb0c3374084375d439cbf19c,a7ec442f3f6077c0859010efa2415455dbd7dba6,helen,US,iphone_t,Hearthstone: Heroes of Warcraft
2015-01-01 7:21:26,84a0dc6d7986f6c2d6441f3b81f4a8c3517a0c90,031e30948905ba9659dc032b13e9ac320c5793d5,elaine,TW,,Gaming Talk Shows
2015-01-01 20:51:53,3b1c434a009c3a1f6cf28961c6f7f8ca89c66bc2,8b18118c00e1c122e1d859b6ac2551eddb387ce1,frank,US,,League of Legends
2015-01-01 18:59:16,d347e3d8650808ebae80c74192de463e72c5f555,6e92121c0a5a741f93b0d93a4c1382b4dee36014,helen,NO,,Hearthstone: Heroes of Warcraft
2015-01-01 0:46:06,d6a8c29b6a20c3f1f122bc342b79c807ebcc8e3b,1d83cc51d9e69765077e44de4e62f74af60cab19,susan,UA,,World of Tanks
2015-01-01 3:57:57,7bf83762204a5386369be40cc83a4a86d4bb31e0,6049f717115ba7971e8085ce8110744499cd746a,frank,RO,,League of Legends
2015-01-01 17:34:41,536bacfa1cd0b39f77eb167689f64d144464ca12,c7f232fb8ab54e78cff1e953d38d09f40b01ce81,frank,,,League of Legends
2015-01-01 19:27:34,69a082f3adab7cbe7f5ef64d8628da904b0cc1fa,1234d83c3caa4273312c814288add36e8db28a84,jerry,CA,,Dota 2
2015-01-01 12:16:26,01b1a7fc5db0765f51b429bc002fdad01ac67ad5,a2e41599b140d38cb1985c05a3d846703e801619,estelle,TN,,Dota 2
2015-01-01 18:52:18,b786d5d1cfd06674468ba888aa91c43a879878db,7f143692f694ef1d48572791b69a13eacf453555,newman,PL,,The Binding of Isaac: Rebirth
2015-01-01 20:42:41,302b366572a1435fecd2d8f952f4f3ce349cb403,43813a339fd46dea06701fda3dd80219609e547d,frank,US,,League of Legends
2015-01-01 13:18:57,b2bdf2c7ee1a6f9ce288a71356934ccd099e8dcc,0ed2494093dc7353aaf9a40bcd5e8199049c631a,morty,NL,,Heroes of the Storm
2015-01-01 10:04:28,665d7bd9e37c1517f3539e178388864b3e21cc00,ac4ea578ec68d1f2b767f309ef52d05ff3016a9d,elaine,TW,,Gaming Talk Shows
2015-01-01 9:57:03,e9736715edaf795d4f8803a5dbf9c55fa0cbd66a,77e96ed88b4e9f72b05a5361444e182bdd3d9bfb,elaine,TW,,Gaming Talk Shows
2015-01-01 3:19:25,0ab9d0aa058d571568fa913dc61256fdf712c53c,d90427a6f4ebf2a1d9f42c6bc6d6a669ae990fe3,frank,NL,,League of Legends
2015-01-01 13:17:02,ceb14a64d93511d9338c2ae6b0672734432e475a,2404fd799f59c33d9c52fca6a130df4684aa8a27,estelle,PH,,Dota 2
2015-01-01 11:53:27,b512e85f7e04096a313ec9fc05ef3837762fa7fc,1b0188208f82862bea3c34baa259dc06ca640035,estelle,RS,,Dota 2
2015-01-01 17:29:08,042c719b01170ba512b8aa0ea4e7d8be1608d06e,1cfbffd0958b53dd594b2e450114b24e6492887a,helen,BR,,Hearthstone: Heroes of Warcraft
2015-01-01 20:44:46,d757c3dbe737d371e324b64413c4f7108d29366a,57f04213824bda5ca263a08c0289c23ebc9b4bc7,frank,US,,League of Legends
2015-01-01 19:01:15,c9ba7595a583e5964fb74a9fb95f07790362cc35,9b4d863c2b0ab0c4d1e8d33665dab469f15e87b0,newman,US,,The Binding of Isaac: Rebirth
2015-01-01 20:55:39,c2f96f2a8aabcc9554f8a9c3880d91004cc53f98,83510b636818e5d4b25ffe40d865309ef2c50b26,george,US,,DayZ
2015-01-01 13:00:49,91b3c365ec2c8af0c5c49598998b693c2b3814eb,12f27f5650d0e15dc1e812ad2ab53906e663bcba,estelle,GB,,Dota 2
2015-01-01 16:14:53,d8fbdba3c558a599ce3069bab2e11758676dbd98,c99bfc572c33ac2c5cf7ced73e8f627867ba8eb9,newman,FR,,Rocket League
2015-01-01 2:18:54,d60976a19af8dd629ed0b35c729d28c83b2c5b33,8453ff5a27d49cd8fe85c60971d5964ec15e9489,elaine,TW,,Gaming Talk Shows
2015-01-01 18:45:14,76faf9b705a2d5f0bea186a6cbaa516134ea9083,d7102c1315e3cfdffa038c772b62a0d3d4ccb8dd,jerry,RU,,Dota 2
2015-01-01 18:27:41,1f85212e8c34ec4ab2f077f9f561231acb5cb4f2,05d340fea3783ea1b5d9ea46df73eb19a0262580,frank,US,ipad_t,League of Legends
2015-01-01 21:35:11,781440e3ee81a9f8781da6b9fc02c0aea65c6248,06ceb0bab876ef0c2988360b5331d66adf8fb4ec,george,US,android,DayZ
2015-01-01 18:23:27,7b0fffb7bc2ba2d78dada744918e56aab7c73d32,9f60a345f3b01915ba3038d45b08c047420caf20,frank,US,,League of Legends
2015-01-01 15:09:58,fdc3cf4b0ed782dc23700535140219b1fdf97e2a,84b069548cfe8753360c4bbe80bacce4eda83eac,morty,NO,,Heroes of the Storm
2015-01-01 21:38:02,4ba276ee3e6059d03a27f3297f910023fb24c87f,45b14fd8241da6cfee162a0e6e178b768a26b828,frank,NZ,ipad_t,League of Legends
2015-01-01 19:58:18,6fbdda3812c9bdecb5f0cdd1540606afc52b93a1,15ad81e361a88b80a02dee0c651b2c090e854e98,george,US,iphone_t,DayZ
2015-01-01 11:25:01,5185633044fcaf3bbfe9b7ec276c381c43619041,3de6e722a9d44ebaa4b4d580759463c875d6e143,elaine,TW,,Devil May Cry 4: Special Edition
2015-01-01 3:12:34,453b2c869117c31bb7c7e2e87723f3bcb55222a8,1a28940c8332170b0e91bf6d24b41c142ae81d0b,frank,US,android,League of Legends
2015-01-01 18:28:03,4c363050ddfef6aa753946da161c004dcd193487,b8ee7aea5b138bde22c95264d7671327517d9e05,frank,,,League of Legends
2015-01-01 23:01:53,df2131c67b63d2e91cecf93d205469fb3883757f,106a6246351ec6e4927938fd18a21dae3a9e09d4,frank,US,iphone_t,League of Legends
2015-01-01 12:27:29,47e33e5421c92361515643e2c8bae57ad5d4f97f,4023435c1b8f43ead83df3d57c1aa0af094aa268,kramer,CA,iphone_t,Counter-Strike: Global Offensive
2015-01-01 11:20:09,932432ed7645d3fc52f32e420a70bedfc3b60339,488788fa0e9f2d82b08b5351ff34887d5ed12083,estelle,US,,Dota 2
2015-01-01 18:50:23,59c376efbbb69d22353bd9bf69a314f81df8efd1,72994654fb225d8efbc96bbb1ff3a10138453691,frank,US,,League of Legends
2015-01-01 16:12:30,2060061da9dc28bf5aa37a5670fe50e512cbbb75,5535b7477e7cabfb725e38915c30754d4c6be445,helen,US,ipad_t,Hearthstone: Heroes of Warcraft
2015-01-01 16:25:23,90a4f4d71a07810f7ef521211a319bcbd127aafe,ef4d82d77e9307689b90d77d593a916b344011f3,frank,US,,League of Legends
2015-01-01 11:29:37,a9acb1ab8da4519ceef168de5eed2be6cdcb9907,d764df281fb992c4a82b1267a24f40d939459073,estelle,US,,Dota 2
2015-01-01 17:38:46,e594e146492927a9c231430d1709299ebc3ee822,2f3017eda7cd16fe9fa1d68ca4d9658aa0a5dfbc,frank,US,ipad_t,League of Legends
2015-01-01 13:41:36,92f06c5f860e0cf384c865a438e66a7512502a71,4bfc5f9a29e729f0b76a75c962b48d6a604b2bd4,estelle,PE,,Dota 2
2015-01-01 16:50:58,784434e3ca3ece2261aece713167065fc1967e96,2f2744e21b2149eea247dfbe5381e9af1cb4ee35,frank,US,,League of Legends
2015-01-01 11:48:42,907c43b759261e361547c397312b076cad1f6dc3,54a3c3e28d46392689e4b0b75a89a1809c7b6e09,estelle,IQ,,Dota 2
2015-01-01 4:11:38,f76f42f814dce4de53466e218d6454e2da598c50,46e5734a512ca413de057cf2ca22e9e4e8313844,frank,GB,ipad_t,League of Legends
2015-01-01 15:03:51,292309bb6a4e0607e36b190aa8300f48b3ecdf48,4bb476c220a9ea69c49d0c2896613155c0de9bcc,kramer,SE,,Agar.io
2015-01-01 6:01:15,828995a892062339721bb9454849161856f35e78,ab9239908a3b372a96ec12085e613b86ea3bb9df,elaine,TW,,Devil May Cry 4: Special Edition
2015-01-01 13:00:53,d9855c6c0c23c1412c6b00c84a430b3b3d90542e,77441a70d7c6f720ff793a07a6cea8b5b03db5a9,kramer,US,ipad_t,Counter-Strike: Global Offensive
2015-01-01 22:33:07,82dc09dc0826a3f022915849ca878e2c7c706cac,1ed492eef33b80bbb6b1ceae979131f27bd9257c,george,US,,DayZ
2015-01-01 8:09:35,a60e6204af489aa825d1df23a018ca642d87cad6,a05c40835cf91db9468116e0c42eb46fa7fc96fb,susan,RU,,World of Tanks
2015-01-01 4:52:59,f0aba84117e40a30aa46d6beb4757b3ad17237df,b501ee14d0449613226448f37a08eab1aa92a3af,susan,RU,,World of Tanks
2015-01-01 13:33:01,c0e18e7a71488711f1a754fbda19dc19e4d27aa1,8ccf39f256378b610cf12781405adc44d2f6eb28,kramer,US,iphone_t,Counter-Strike: Global Offensive
2015-01-01 13:17:02,e1ec85ad26823ad3cca86438973cff62be284d17,a08a9ccdd9f8d40bed6322d45bc68a5e27c95bf7,kramer,US,ipad_t,Counter-Strike: Global Offensive
2015-01-01 3:38:30,262096d8ff7f9fcda82d378dfb6efddf25a84844,20f49765030444a5d87756dd562eaab0cd6884cf,frank,US,,League of Legends
2015-01-01 18:23:03,b7b399a1e709d7f6f1ba4703bc5e9aff4574b2c5,77c9fec608c767563e758e58b4b96cfd29a815fb,helen,FI,,Hearthstone: Heroes of Warcraft
2015-01-01 5:15:34,263f02a512af449014e5979ce1603d9ee555a611,8b18118c00e1c122e1d859b6ac2551eddb387ce1,frank,US,,League of Legends
2015-01-01 14:02:35,1ed131ba40655f9355669b5e00ff28c4d0fd002b,65ab597daf1fcce87bc721668b9c2587fb900946,kramer,DE,,Counter-Strike: Global Offensive
2015-01-01 19:46:08,2ea333a99f20e467f543204f879832a4af36b8a4,8c7bfae290bde5cb69477396600f235d63b0f58a,george,US,ipad_t,DayZ
2015-01-01 12:41:16,44206f6cba2727bf67eee9b0f7228a34445c788b,19fe282f07827a12b22842f257967f7ba6560738,estelle,US,,Dota 2
2015-01-01 1:00:44,3401549e42b4a2caf20fe8ebb686aca3a1e008fb,8db0e7f839ad61bf4982633c40daf5912d4fdef7,frank,US,iphone_t,League of Legends
2015-01-01 18:41:57,d8fb40571cb29dc2f93a5c5d4099d0166f6a0fae,27ca6e8aa25813b0f05079bdd8b728c616e351e8,frank,US,,League of Legends
2015-01-01 16:46:35,797cb2539b847a7f61ea0f42f6d41e20b76fab99,7dea7e5220e2b0bf62758f21137231ac3d11ece6,frank,US,,League of Legends
2015-01-01 4:51:43,9dd318b6530ab19621a2a7f7e5bbf8f269dec2b8,8598ce66063355325eef8f000a694a04133d3be9,frank,US,,League of Legends
2015-01-01 16:50:55,082b300bb36e731f562064b825713c1df02ef9d0,a5bc8df3a0714ba76772d8cd3192916dcc68afae,frank,US,,League of Legends
2015-01-01 16:14:54,bb8b3269ddfe478ae3bddd1a7c8c1686bc0280b7,d3fdbb89fc3c7542366371e4b661d99919f3f030,frank,US,android,League of Legends
2015-01-01 0:05:00,2a28a0f2eceba9ed4bc57ace383cabb378d277d6,1e580330154d6826726cf96dcee081fb6a58c5e1,frank,US,,League of Legends
2015-01-01 3:32:10,992952ad077c5e99c2f3f6a90b02f3c699850055,30e3d63518f7dc44cb764c2daa6008eb720ac691,frank,FR,,League of Legends
2015-01-01 9:09:09,52e9f0cbb1246ecb10e48441522ac92f9114f715,a1adcf49fbffc065174afd9aa5ca3fadbbcb9982,elaine,TW,,Gaming Talk Shows
2015-01-01 18:19:21,ea0e3801192eddec2ac65cba2c1cd50ee0aab31b,a307cb8cd654a3b96f4756be802ece33f5eebe98,helen,SE,android,Hearthstone: Heroes of Warcraft
2015-01-01 17:17:23,270d622785b79f2f9a1eb507418529e830e2d69a,a0fbe43adde73eaef70a8c94e9b4e2d80461c278,morty,CA,,Heroes of the Storm
2015-01-01 12:09:28,c1538c1348da417a1d5a006904d834afe037b4dd,fc2e09f4731bc837834a7005af28d2f94cdbd0d1,kramer,US,,Counter-Strike: Global Offensive
2015-01-01 21:29:21,6c9576e0272ff026c1ad0f81595ce927b0ae6b81,42500913d625465de177afdb1282365cbd904482,frank,US,,League of Legends
2015-01-01 2:21:50,0060dd1c61da961b894c6bc63e4a5c752b2df587,2ad9c1650fd9af862acdb006828442f55a26b8b1,jerry,RU,iphone_t,Dota 2
2015-01-01 8:08:50,9132b2295029b8e69dbf22f05f61e94f0425f147,c8b0b27b9c4c2624ea08248b7c3761d266223166,morty,DE,,Heroes of the Storm
2015-01-01 10:44:35,923ce1b1fb2a8ad2558bec8ccc0145b5e9808f86,805498ef273d3dcf1bb7284eefc3050d64fa12ea,elaine,TW,,Gaming Talk Shows
2015-01-01 13:35:06,4de1273cea8e1e0fab1be02142e7332bd8dfaa28,ae4e7e03f6c117525f5a8b77bdaa107be140fd51,estelle,BR,,Dota 2
2015-01-01 3:28:36,3d32198f390fc05635bbc31c125bd8b39afd0fc0,58c9754c15bf9ac3832862ce1c8613926d1dd49d,frank,KW,,League of Legends
2015-01-01 11:33:13,9b9c279a760c7dc1a8c580044abc60f6aab3eacf,db621ba3253c3fb06b28ec7d00bf02e3f2f4defe,estelle,FI,android,Dota 2
2015-01-01 12:01:13,179e1477df484aa4abc06349155145930daa8fbc,74cf67f90a2294512bad080c6c8118b636f28951,estelle,PT,,Dota 2
2015-01-01 3:56:46,7e181696e160dd3f4d50748645c71c321a48d695,5126f4a86fb4f1d6e75b52f03b195091c686edb5,frank,DE,iphone_t,League of Legends
2015-01-01 4:23:27,932957a6b8b0360a550f6ab90194c91f117c008e,5305e4e76ab75d4d405e86e87ccc5df0ecf8b603,frank,US,iphone_t,League of Legends
2015-01-01 4:27:21,368f9aadecb264cd122555bf68249722e98dfa8b,bca930adf933611ec94fd02a9713ffbdc69b3ec4,elaine,TW,,Devil May Cry 4: Special Edition
2015-01-01 18:09:50,284966f4a7bb643c12151e9d0e0bd328bb5c759e,1e2c05870ac328149daafe1fc88aeec2d8862cb5,helen,GB,ipad_t,Hearthstone: Heroes of Warcraft
2015-01-01 1:00:17,50c2b2f1d1974833262661916897649009dc96b7,d304ae13dddc6df37922f8835433bb92448270a5,frank,CA,iphone_t,League of Legends
2015-01-01 19:54:21,ef18983c4b65515e659ac4b511d1dbd8c5dd7889,c64872efac8ceea5b4dac308856c29da1813af8f,newman,US,,The Binding of Isaac: Rebirth
2015-01-01 8:17:56,c1b1019378f5f6a456c4f7cf1dcb8c1001069b20,5829e1aac604d5d1386d17e2b86aad68ae8d2de7,jerry,UA,,Dota 2
2015-01-01 3:53:50,d0c3989623bdbac0e5cb57d052f2641a7435b9e7,ad90fa30ef2a9ff9784c64761e009de94c412474,frank,US,,League of Legends
2015-01-01 22:46:06,fa563693d8f618ddfdcbc4a2ba7485ae79026486,91479eace5e255bd2dbb3ab1da101cba0e750c76,george,US,iphone_t,DayZ
2015-01-01 11:28:28,d3ff69fb5b279ea00a43dbc8a73e8b7bc1eff8a3,81ce3a4c058c00799f55bddc4df499d2bbc1b5ec,estelle,IS,,Dota 2
2015-01-01 11:06:35,5609112da50427e6cf562ac79397a890e8a93aba,e5752d2b1f21a333585471b8a43a11c83d4ff245,estelle,MY,,Dota 2
2015-01-01 4:10:59,e4c0dcf52ec9cedc13d8b5ef2341528053b6938c,7a5d96aa43b0eb8acfbb609e2e2776b4c33f3cf8,frank,US,,League of Legends
2015-01-01 8:33:02,d2391da1db601acfcbbbb5d6d46593090867ef17,3cb982a7577ef01960cc3d66067d6fb3c88c1442,elaine,TW,,Gaming Talk Shows
2015-01-01 4:16:31,f7676284c3cca1f1ca715e954bf884fc1d9d8c82,6f4c6291684748642d5c357ec2dc686fc06f073b,frank,CL,android,League of Legends
2015-01-01 12:24:54,35673863c4deb272d4c9beb68181aebd934c1e42,e9644f9f7ae851a3ee21cd770044ee5df122e596,estelle,MK,,Dota 2
2015-01-01 3:31:42,bf1ea7e36901da4e9c0d887cd4c7f014677901e6,be64eb5ecd5b5a286c05d51ee738a49e9d6abfea,frank,DE,,League of Legends
2015-01-01 4:13:48,5c31f06ff22201ab8b6925c5a1b3f4d0164e7132,8157820b2442aa6a8fec886fbb6386339ff0f297,frank,US,,League of Legends
2015-01-01 13:18:43,944c77a10c4515beb6280a258cab79b92ee7fe04,fda1e2705ac53abd3e777a5ef59c1fae0674b7cc,kramer,US,iphone_t,Counter-Strike: Global Offensive
2015-01-01 4:03:23,949e9eb29dd4285ff6810462432f9ff81ac7fb9f,7254ca010490c163a4db57d759f69ddd79d669c5,frank,US,,League of Legends
2015-01-01 2:07:10,a8bc42bca5e72eb08c88ad7284c677034a57986d,a0a090987c2bf7ae358401f0f125293599070f46,frank,,,League of Legends
